Num. Contracts	9000195
Num. Calls	141777741
Total Runtime	777083
Contract Runtime	393358
Other Runtime	383725
(-> nat? nat?)	163388
(-> nat? nat? nat?)	162488
(->* () (#:align (or/c (quote left) (quote right) (quote center)) #:left-pad-string non-empty-string? #:limit-marker string? #:max-width (or/c exact-nonnegative-integer? +inf.0) #:min-width exact-nonnegative-integer? #:pad-string non-empty-string? #:right-pad-string non-empty-string? #:separator string? #:width (or/c exact-nonnegative-integer? #f)) #:rest list? string?)	67482
