Num. Contracts	208
Num. Calls	32725
Total Runtime	246
Contract Runtime	107
Other Runtime	139
(-> exact-positive-integer? (listof integer?))	53
(-> char? string? boolean?)	22
(-> char? integer?)	11
(-> (cons/c exact-positive-integer? exact-positive-integer?) boolean?)	10
(-> exact-positive-integer? exact-positive-integer? (listof exact-positive-integer?))	11
