Num. Contracts	208
Num. Calls	32725
Total Runtime	226
Contract Runtime	76
Other Runtime	150
(-> exact-positive-integer? exact-positive-integer? (listof exact-positive-integer?))	22
(-> (cons/c exact-positive-integer? exact-positive-integer?) boolean?)	22
(-> char? integer?)	22
(-> exact-positive-integer? (listof integer?))	11
