Num. Contracts	208
Num. Calls	32725
Total Runtime	226
Contract Runtime	120
Other Runtime	106
(-> (cons/c exact-positive-integer? exact-positive-integer?) boolean?)	76
(-> char? string? boolean?)	22
(-> char? integer?)	11
(-> exact-positive-integer? exact-positive-integer? (listof exact-positive-integer?))	11
