Num. Contracts	208
Num. Calls	32725
Total Runtime	234
Contract Runtime	76
Other Runtime	158
(-> exact-positive-integer? exact-positive-integer? (listof exact-positive-integer?))	22
(-> char? integer?)	22
(-> char? string? boolean?)	22
(-> (cons/c exact-positive-integer? exact-positive-integer?) boolean?)	11
