Num. Contracts	208
Num. Calls	32725
Total Runtime	101
Contract Runtime	41
Other Runtime	60
(-> char? integer?)	22
(-> (cons/c exact-positive-integer? exact-positive-integer?) boolean?)	10
(-> exact-positive-integer? (listof integer?))	9
