Num. Contracts	208
Num. Calls	32725
Total Runtime	102
Contract Runtime	18
Other Runtime	84
(-> char? string? boolean?)	10
(-> exact-positive-integer? exact-positive-integer? (listof exact-positive-integer?))	8
