Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3913
Contract Runtime	2026
Other Runtime	1886
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1735
(-> positive? positive-stream? positive-stream?)	292
