Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3853
Contract Runtime	1991
Other Runtime	1862
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1576
(-> positive? positive-stream? positive-stream?)	416
