Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3740
Contract Runtime	1922
Other Runtime	1818
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1592
(-> positive? positive-stream? positive-stream?)	330
