Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3748
Contract Runtime	1820
Other Runtime	1928
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1478
(-> positive? positive-stream? positive-stream?)	343
