Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3732
Contract Runtime	1860
Other Runtime	1872
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1421
(-> positive? positive-stream? positive-stream?)	439
