Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3998
Contract Runtime	1823
Other Runtime	2175
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1530
(-> positive? positive-stream? positive-stream?)	293
