Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3706
Contract Runtime	1843
Other Runtime	1863
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1548
(-> positive? positive-stream? positive-stream?)	294
