Num. Contracts	3089
Num. Calls	1182014
Total Runtime	30739
Contract Runtime	6428
Other Runtime	24310
(-> positive? positive-stream? positive-stream?)	4255
(-> (-> positive? boolean?) positive-stream? positive-stream?)	2174
