Num. Contracts	3089
Num. Calls	1182014
Total Runtime	30077
Contract Runtime	6066
Other Runtime	24011
(-> positive? positive-stream? positive-stream?)	4052
(-> (-> positive? boolean?) positive-stream? positive-stream?)	2014
