Num. Contracts	3089
Num. Calls	1182014
Total Runtime	30433
Contract Runtime	5842
Other Runtime	24590
(-> positive? positive-stream? positive-stream?)	4093
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1750
