Num. Contracts	3089
Num. Calls	1182014
Total Runtime	30620
Contract Runtime	6247
Other Runtime	24373
(-> positive? positive-stream? positive-stream?)	4148
(-> (-> positive? boolean?) positive-stream? positive-stream?)	2099
