Num. Contracts	3089
Num. Calls	1182014
Total Runtime	30329
Contract Runtime	6418
Other Runtime	23910
(-> positive? positive-stream? positive-stream?)	4217
(-> (-> positive? boolean?) positive-stream? positive-stream?)	2202
