Num. Contracts	3089
Num. Calls	1182014
Total Runtime	30336
Contract Runtime	6291
Other Runtime	24045
(-> positive? positive-stream? positive-stream?)	3884
(-> (-> positive? boolean?) positive-stream? positive-stream?)	2407
