Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3879
Contract Runtime	1996
Other Runtime	1883
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1606
(-> positive? positive-stream? positive-stream?)	390
