Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3784
Contract Runtime	1936
Other Runtime	1848
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1556
(-> positive? positive-stream? positive-stream?)	380
