Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3799
Contract Runtime	1652
Other Runtime	2148
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1367
(-> positive? positive-stream? positive-stream?)	284
