Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3883
Contract Runtime	1964
Other Runtime	1918
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1644
(-> positive? positive-stream? positive-stream?)	320
