Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3791
Contract Runtime	1937
Other Runtime	1854
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1559
(-> positive? positive-stream? positive-stream?)	378
