Num. Contracts	3089
Num. Calls	1182014
Total Runtime	4094
Contract Runtime	2013
Other Runtime	2081
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1649
(-> positive? positive-stream? positive-stream?)	364
