Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3827
Contract Runtime	1904
Other Runtime	1924
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1528
(-> positive? positive-stream? positive-stream?)	375
