Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3805
Contract Runtime	1908
Other Runtime	1897
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1494
(-> positive? positive-stream? positive-stream?)	414
