Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3936
Contract Runtime	1992
Other Runtime	1944
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1608
(-> positive? positive-stream? positive-stream?)	384
