Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3828
Contract Runtime	1835
Other Runtime	1993
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1535
(-> positive? positive-stream? positive-stream?)	300
