Num. Contracts	3089
Num. Calls	1182014
Total Runtime	3861
Contract Runtime	2134
Other Runtime	1726
(-> (-> positive? boolean?) positive-stream? positive-stream?)	1794
(-> positive? positive-stream? positive-stream?)	340
